2024-06-13 13:16:37 | INFO | controller | 正在启动服务：
2024-06-13 13:39:34 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:39:34 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:39:34 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:39:34 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:39:34 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:39:34 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 24, in <module>
2024-06-13 13:39:34 | ERROR | stderr |     class KBServiceFactory:
2024-06-13 13:39:34 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 30, in KBServiceFactory
2024-06-13 13:39:34 | ERROR | stderr |     ) -> KBService:
2024-06-13 13:39:34 | ERROR | stderr |          ^^^^^^^^^
2024-06-13 13:39:34 | ERROR | stderr | NameError: name 'KBService' is not defined
2024-06-13 13:39:45 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (216883)' pid=216883 parent=216621 started daemon>}
2024-06-13 13:39:45 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:39:45 | WARNING | controller | Sending SIGKILL to <Process name='controller (216763)' pid=216763 parent=216621 started daemon>
2024-06-13 13:39:45 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (216882)' pid=216882 parent=216621 started daemon>
2024-06-13 13:39:45 | WARNING | controller | Sending SIGKILL to <Process name='API Server (217056)' pid=217056 parent=216621 stopped exitcode=1 daemon>
2024-06-13 13:39:45 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (216883)' pid=216883 parent=216621 started daemon>}
2024-06-13 13:39:45 | INFO | controller | Process status: {}
2024-06-13 13:39:45 | INFO | controller | Process status: <Process name='controller (216763)' pid=216763 parent=216621 started daemon>
2024-06-13 13:39:45 | INFO | controller | Process status: <Process name='openai_api (216882)' pid=216882 parent=216621 started daemon>
2024-06-13 13:39:45 | INFO | controller | Process status: <Process name='API Server (217056)' pid=217056 parent=216621 stopped exitcode=1 daemon>
2024-06-13 13:39:45 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:39:45 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:39:45 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:39:45 | ERROR | stderr |     api_started.wait()
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:39:45 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:39:45 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:39:45 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:39:45 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:39:45 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:39:45 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:39:45 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:39:45 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:39:45 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:39:45 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:39:45 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:39:45 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:39:45 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7f5412ce36a0>
2024-06-13 13:39:45 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:39:45 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:39:45 | ERROR | stderr |     finalizer()
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:39:45 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:39:45 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:39:45 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:39:45 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:39:45 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:39:45 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:39:45 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:39:45 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:39:45 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:39:45 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:39:45 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:39:45 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:39:45 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:39:48 | INFO | controller | 正在启动服务：
2024-06-13 13:39:48 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:39:50 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m217471[0m]
2024-06-13 13:39:50 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:39:50 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:39:50 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:39:51 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:39:51 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:39:51 | INFO | stdout | [32mINFO[0m:     192.168.110.131:48858 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:39:51 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m217543[0m]
2024-06-13 13:39:51 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:39:51 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:39:51 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:39:53 | ERROR | stderr | Process API Server:
2024-06-13 13:39:53 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:39:53 | ERROR | stderr |     self.run()
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:39:53 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 346, in run_api_server
2024-06-13 13:39:53 | ERROR | stderr |     app = create_app()
2024-06-13 13:39:53 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:39:53 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:39:53 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:39:53 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:39:53 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 24, in <module>
2024-06-13 13:39:53 | ERROR | stderr |     class KBService(ABC):
2024-06-13 13:39:53 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 267, in KBService
2024-06-13 13:39:53 | ERROR | stderr |     kb_file: KnowledgeFile):
2024-06-13 13:39:53 | ERROR | stderr |              ^^^^^^^^^^^^^
2024-06-13 13:39:53 | ERROR | stderr | NameError: name 'KnowledgeFile' is not defined
2024-06-13 13:40:36 | INFO | controller | Receive heart beat. http://192.168.110.131:21001
2024-06-13 13:40:36 | INFO | stdout | [32mINFO[0m:     192.168.110.131:35092 - "[1mPOST /receive_heart_beat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:40:43 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (217544)' pid=217544 parent=217266 started daemon>}
2024-06-13 13:40:43 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:40:43 | WARNING | controller | Sending SIGKILL to <Process name='controller (217471)' pid=217471 parent=217266 started daemon>
2024-06-13 13:40:43 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (217543)' pid=217543 parent=217266 started daemon>
2024-06-13 13:40:43 | WARNING | controller | Sending SIGKILL to <Process name='API Server (217733)' pid=217733 parent=217266 stopped exitcode=1 daemon>
2024-06-13 13:40:43 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (217544)' pid=217544 parent=217266 started daemon>}
2024-06-13 13:40:43 | INFO | controller | Process status: {}
2024-06-13 13:40:43 | INFO | controller | Process status: <Process name='controller (217471)' pid=217471 parent=217266 started daemon>
2024-06-13 13:40:43 | INFO | controller | Process status: <Process name='openai_api (217543)' pid=217543 parent=217266 started daemon>
2024-06-13 13:40:43 | INFO | controller | Process status: <Process name='API Server (217733)' pid=217733 parent=217266 stopped exitcode=1 daemon>
2024-06-13 13:40:43 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:40:43 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:40:43 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:40:43 | ERROR | stderr |     api_started.wait()
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:40:43 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:40:43 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:40:43 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:40:43 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:40:43 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:40:43 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:40:43 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:40:43 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:40:43 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:40:43 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:40:43 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:40:43 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:40:43 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7fc999b1b6a0>
2024-06-13 13:40:43 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:40:43 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:40:43 | ERROR | stderr |     finalizer()
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:40:43 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:40:43 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:40:43 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:40:43 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:40:43 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:40:43 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:40:43 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:40:43 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:40:43 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:40:43 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:40:43 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:40:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:40:43 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:40:43 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:40:46 | INFO | controller | 正在启动服务：
2024-06-13 13:40:46 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:40:48 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m218944[0m]
2024-06-13 13:40:48 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:40:48 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:40:48 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:40:49 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:40:49 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:40:49 | INFO | stdout | [32mINFO[0m:     192.168.110.131:55270 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:40:49 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m219022[0m]
2024-06-13 13:40:49 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:40:49 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:40:49 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:40:51 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m219194[0m]
2024-06-13 13:40:51 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:40:51 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:40:51 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:8000[0m (Press CTRL+C to quit)
2024-06-13 13:41:04 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59717 - "[1mPOST /api/chat/knowledge_base_chat HTTP/1.1[0m" [31m404 Not Found[0m
2024-06-13 13:41:34 | INFO | controller | Receive heart beat. http://192.168.110.131:21001
2024-06-13 13:41:34 | INFO | stdout | [32mINFO[0m:     192.168.110.131:34940 - "[1mPOST /receive_heart_beat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:41:35 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59732 - "[1mGET /docs HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:41:36 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59732 - "[1mGET /openapi.json HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:10 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59740 - "[1mPOST /api/chat/knowledge_base_chat HTTP/1.1[0m" [31m404 Not Found[0m
2024-06-13 13:42:19 | INFO | controller | Receive heart beat. http://192.168.110.131:21001
2024-06-13 13:42:19 | INFO | stdout | [32mINFO[0m:     192.168.110.131:39694 - "[1mPOST /receive_heart_beat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:29 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59745 - "[1mPOST /api/chat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,666 INFO sqlalchemy.engine.Engine SELECT DATABASE()
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,667 INFO sqlalchemy.engine.Engine [raw sql] ()
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,669 INFO sqlalchemy.engine.Engine SELECT @@sql_mode
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,669 INFO sqlalchemy.engine.Engine [raw sql] ()
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,670 INFO sqlalchemy.engine.Engine SELECT @@lower_case_table_names
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,671 INFO sqlalchemy.engine.Engine [raw sql] ()
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,673 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,699 INFO sqlalchemy.engine.Engine SELECT user.id AS user_id, user.username AS user_username, user.password_hash AS user_password_hash
2024-06-13 13:42:29 | INFO | stdout | FROM user
2024-06-13 13:42:29 | INFO | stdout | WHERE user.id = %s
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,699 INFO sqlalchemy.engine.Engine [generated in 0.00084s] ('admin',)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,704 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,706 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,708 INFO sqlalchemy.engine.Engine SELECT conversation.id AS conversation_id, conversation.user_id AS conversation_user_id, conversation.name AS conversation_name, conversation.chat_type AS conversation_chat_type, conversation.create_time AS conversation_create_time
2024-06-13 13:42:29 | INFO | stdout | FROM conversation
2024-06-13 13:42:29 | INFO | stdout | WHERE conversation.id = %s
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,709 INFO sqlalchemy.engine.Engine [generated in 0.00082s] ('edcrfv33',)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,722 INFO sqlalchemy.engine.Engine INSERT INTO conversation (id, user_id, name, chat_type, create_time) VALUES (%s, %s, %s, %s, now())
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,722 INFO sqlalchemy.engine.Engine [generated in 0.00057s] ('edcrfv33', 'admin', '新建会话3', 'llm_chat')
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,726 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,736 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,739 INFO sqlalchemy.engine.Engine INSERT INTO message (id, conversation_id, chat_type, query, response, meta_data, feedback_score, feedback_reason, create_time) VALUES (%s, %s, %s, %s, %s, %s, %s, %s, now())
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,740 INFO sqlalchemy.engine.Engine [generated in 0.00070s] ('b3dba09a309743c7873e87296ba23688', 'edcrfv33', 'llm_chat', '什么是快乐星球', '', '{}', -1, '')
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,746 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:29 | ERROR | stderr | /home/util/anaconda3/envs/fufan-chat/lib/python3.11/site-packages/langchain_core/_api/deprecation.py:119: LangChainDeprecationWarning: The class `LLMChain` was deprecated in LangChain 0.1.17 and will be removed in 0.3.0. Use RunnableSequence, e.g., `prompt | llm` instead.
2024-06-13 13:42:29 | ERROR | stderr |   warn_deprecated(
2024-06-13 13:42:29 | ERROR | stderr | /home/util/anaconda3/envs/fufan-chat/lib/python3.11/site-packages/langchain_core/_api/deprecation.py:119: LangChainDeprecationWarning: The method `Chain.acall` was deprecated in langchain 0.1.0 and will be removed in 0.3.0. Use ainvoke instead.
2024-06-13 13:42:29 | ERROR | stderr |   warn_deprecated(
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,989 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,992 INFO sqlalchemy.engine.Engine SELECT message.id, message.conversation_id, message.chat_type, message.query, message.response, message.meta_data, message.feedback_score, message.feedback_reason, message.create_time
2024-06-13 13:42:29 | INFO | stdout | FROM message
2024-06-13 13:42:29 | INFO | stdout | WHERE message.conversation_id = %s AND message.response != %s ORDER BY message.create_time DESC
2024-06-13 13:42:29 | INFO | stdout |  LIMIT %s
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,992 INFO sqlalchemy.engine.Engine [generated in 0.00047s] ('edcrfv33', '', 3)
2024-06-13 13:42:29 | INFO | stdout | 2024-06-13 13:42:29,994 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:30 | INFO | stdout | [32mINFO[0m:     192.168.110.131:59804 - "[1mPOST /list_models HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:30 | INFO | controller | names: ['http://192.168.110.131:21001'], queue_lens: [0.0], ret: http://192.168.110.131:21001
2024-06-13 13:42:30 | INFO | stdout | [32mINFO[0m:     192.168.110.131:59812 - "[1mPOST /get_worker_address HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:30 | INFO | stdout | [32mINFO[0m:     192.168.110.131:35608 - "[1mPOST /v1/chat/completions HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:40 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59751 - "[1mPOST /api/chat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,452 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,453 INFO sqlalchemy.engine.Engine SELECT user.id AS user_id, user.username AS user_username, user.password_hash AS user_password_hash
2024-06-13 13:42:40 | INFO | stdout | FROM user
2024-06-13 13:42:40 | INFO | stdout | WHERE user.id = %s
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,453 INFO sqlalchemy.engine.Engine [cached since 10.75s ago] ('admin',)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,456 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,458 INFO sqlalchemy.engine.Engine BEGIN (implicit)
